time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-16 00:00:00+00:00,7,5,34.0,18.0
2025-03-17 00:00:00+00:00,9,8,58.0,31.0
2025-03-18 00:00:00+00:00,5,4,83.0,40.0
2025-03-19 00:00:00+00:00,1,1,86.0,35.0
2025-03-20 00:00:00+00:00,1,1,78.0,31.0
2025-03-21 00:00:00+00:00,2,2,78.0,35.0
2025-03-22 00:00:00+00:00,10,4,29.0,11.0
2025-03-23 00:00:00+00:00,1,1,24.0,19.0
2025-03-24 00:00:00+00:00,1,1,123.0,38.0
2025-03-25 00:00:00+00:00,5,3,85.0,36.0
2025-03-26 00:00:00+00:00,6,4,34.0,23.0
2025-03-27 00:00:00+00:00,4,4,54.0,24.0
2025-03-28 00:00:00+00:00,1,1,68.0,33.0
2025-03-29 00:00:00+00:00,5,3,38.0,19.0
2025-03-30 00:00:00+00:00,1,1,,
