referrer,views_total,views_unique
Google,224,107
gitblit.com,171,31
github.com,27,13
DuckDuckGo,18,4
cn.bing.com,16,8
Bing,12,7
yandex.ru,8,8
Baidu,7,6
search.brave.com,2,2
gitblit.dev,2,1
