url_path,views_total,views_unique
/gitblit-org/gitblit,261,176
/gitblit-org/gitblit/releases,96,59
/gitblit-org/gitblit/issues,94,35
/gitblit-org/gitblit/issues/461,84,72
/gitblit-org/gitblit/tree/master/src,68,24
/gitblit-org/gitblit/tree/master/src/main,48,16
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,33,9
/gitblit-org/gitblit/tree/master/src/main/java,32,11
/gitblit-org/gitblit/issues/533,22,18
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/PluginManager.java,22,1
