time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-26 00:00:00+00:00,7,2,74.0,24.0
2024-05-27 00:00:00+00:00,7,5,118.0,37.0
2024-05-28 00:00:00+00:00,10,4,188.0,49.0
2024-05-29 00:00:00+00:00,10,5,93.0,43.0
2024-05-30 00:00:00+00:00,7,2,124.0,37.0
2024-05-31 00:00:00+00:00,11,8,167.0,33.0
2024-06-01 00:00:00+00:00,10,4,33.0,14.0
2024-06-02 00:00:00+00:00,3,1,97.0,16.0
2024-06-03 00:00:00+00:00,5,3,154.0,50.0
2024-06-04 00:00:00+00:00,6,4,115.0,47.0
2024-06-05 00:00:00+00:00,9,5,127.0,59.0
2024-06-06 00:00:00+00:00,6,4,84.0,32.0
2024-06-07 00:00:00+00:00,10,7,81.0,44.0
2024-06-08 00:00:00+00:00,8,3,52.0,17.0
2024-06-09 00:00:00+00:00,2,2,,
