url_path,views_total,views_unique
/gitblit-org/gitblit,283,190
/gitblit-org/gitblit/issues/1384,271,228
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,162,40
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,127,26
/gitblit-org/gitblit/tree/master/src/main/java,101,47
/gitblit-org/gitblit/tree/master/src/main,74,39
/gitblit-org/gitblit/issues,67,32
/gitblit-org/gitblit/tree/master/src,63,38
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,61,17
/gitblit-org/gitblit/releases,58,46
