url_path,views_total,views_unique
/gitblit-org/gitblit,263,186
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,67,27
/gitblit-org/gitblit/issues/461,64,57
/gitblit-org/gitblit/issues,57,32
/gitblit-org/gitblit/tree/master/src,56,21
/gitblit-org/gitblit/releases,47,41
/gitblit-org/gitblit/tree/master/src/main,39,14
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,32,7
/gitblit-org/gitblit/releases/tag/v1.9.3,27,22
/gitblit-org/gitblit/tree/master/src/main/java,25,10
