referrer,views_total,views_unique
gitblit.com,428,92
Google,426,219
github.com,151,40
DuckDuckGo,101,48
gitee.com,21,4
yandex.ru,13,12
cn.bing.com,13,11
Bing,12,9
groups.google.com,10,5
Baidu,8,7
