url_path,views_total,views_unique
/gitblit-org/gitblit,250,169
/gitblit-org/gitblit/releases,93,57
/gitblit-org/gitblit/issues/461,76,66
/gitblit-org/gitblit/tree/master/src,64,24
/gitblit-org/gitblit/issues,49,32
/gitblit-org/gitblit/tree/master/src/main,45,16
/gitblit-org/gitblit/tree/master/src/main/java,28,11
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,27,9
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/PluginManager.java,22,1
/gitblit-org/gitblit/issues/533,19,16
