url_path,views_total,views_unique
/gitblit-org/gitblit,167,126
/gitblit-org/gitblit/releases,56,46
/gitblit-org/gitblit/tree/master/src,47,17
/gitblit-org/gitblit/issues/461,40,33
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/models/RepositoryModel.java,32,5
/gitblit-org/gitblit/releases/tag/v1.9.3,26,20
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,24,4
/gitblit-org/gitblit/issues,23,13
/gitblit-org/gitblit/tree/master/src/main,20,7
/gitblit-org/gitblit/issues/1384,14,13
