time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-21 00:00:00+00:00,14004,32,25,17
2026-07-22 00:00:00+00:00,9589,21,16,15
2026-07-23 00:00:00+00:00,3557,32,37,20
2026-07-24 00:00:00+00:00,4102,27,20,16
2026-07-25 00:00:00+00:00,2554,23,12,12
2026-07-26 00:00:00+00:00,9569,27,28,15
2026-07-27 00:00:00+00:00,9648,23,37,14
2026-07-28 00:00:00+00:00,5761,28,10,10
2026-07-29 00:00:00+00:00,8929,33,45,41
2026-07-30 00:00:00+00:00,9091,17,42,32
2026-07-31 00:00:00+00:00,6905,23,43,27
2026-08-01 00:00:00+00:00,5981,27,40,16
2026-08-02 00:00:00+00:00,3731,21,25,25
2026-08-03 00:00:00+00:00,2292,28,72,51
