time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-02 00:00:00+00:00,5273,19,72,35
2026-02-03 00:00:00+00:00,3184,22,55,22
2026-02-04 00:00:00+00:00,3164,20,27,17
2026-02-05 00:00:00+00:00,60,24,29,19
2026-02-06 00:00:00+00:00,3177,26,21,12
2026-02-07 00:00:00+00:00,67,22,6,6
2026-02-08 00:00:00+00:00,3163,19,67,8
2026-02-09 00:00:00+00:00,37,13,42,17
2026-02-10 00:00:00+00:00,1667,25,37,29
2026-02-11 00:00:00+00:00,3196,29,46,20
2026-02-12 00:00:00+00:00,287,18,58,26
2026-02-13 00:00:00+00:00,53,17,17,10
2026-02-14 00:00:00+00:00,57,21,11,10
2026-02-15 00:00:00+00:00,3264,13,42,9
