url_path,views_total,views_unique
/gitblit-org/gitblit,297,184
/gitblit-org/gitblit/releases,88,52
/gitblit-org/gitblit/issues,78,37
/gitblit-org/gitblit/tree/master/src,77,26
/gitblit-org/gitblit/tree/master/src/main,59,19
/gitblit-org/gitblit/issues/461,52,46
/gitblit-org/gitblit/tree/master/src/main/java,38,16
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,35,14
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/utils/JGitUtils.java,25,4
/gitblit-org/gitblit/issues/533,21,17
