referrer,views_total,views_unique
Google,355,190
github.com,333,37
gitblit.com,321,49
Bing,37,12
DuckDuckGo,21,10
cn.bing.com,20,13
stackoverflow.com,15,3
selfhosted.libhunt.com,7,1
yandex.ru,5,5
gitee.com,2,2
