url_path,views_total,views_unique
/gitblit-org/gitblit,143,110
/gitblit-org/gitblit/issues/461,54,49
/gitblit-org/gitblit/releases,51,33
/gitblit-org/gitblit/tree/master/src,35,15
/gitblit-org/gitblit/tree/master/src/main,24,7
/gitblit-org/gitblit/issues,19,13
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,19,4
/gitblit-org/gitblit/tree/master/src/main/java,16,7
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,12,3
/gitblit-org/gitblit/tree/master/src/site,12,3
