url_path,views_total,views_unique
/gitblit-org/gitblit,201,143
/gitblit-org/gitblit/tree/master/src,76,29
/gitblit-org/gitblit/tree/master/src/main,61,21
/gitblit-org/gitblit/releases,44,33
/gitblit-org/gitblit/issues,35,23
/gitblit-org/gitblit/issues/461,32,31
/gitblit-org/gitblit/tree/master/src/main/java,31,13
/gitblit-org/gitblit/releases/tag/v1.9.3,22,15
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,22,6
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,14,3
