referrer,views_total,views_unique
Google,329,148
gitblit.com,161,48
Baidu,52,16
github.com,39,17
cn.bing.com,24,11
Bing,17,13
link.zhihu.com,11,2
yandex.ru,9,8
DuckDuckGo,5,5
quora.com,5,1
