time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-11 00:00:00+00:00,2,2,91,28
2025-04-12 00:00:00+00:00,4,3,65,11
2025-04-13 00:00:00+00:00,8,2,22,13
2025-04-14 00:00:00+00:00,6,3,60,33
2025-04-15 00:00:00+00:00,10,4,94,24
2025-04-16 00:00:00+00:00,3,3,45,24
2025-04-17 00:00:00+00:00,3,3,28,22
2025-04-18 00:00:00+00:00,2,2,37,17
2025-04-19 00:00:00+00:00,10,5,11,6
2025-04-20 00:00:00+00:00,4,4,10,5
2025-04-21 00:00:00+00:00,1,1,47,19
2025-04-22 00:00:00+00:00,7,5,44,25
2025-04-23 00:00:00+00:00,3,3,81,21
2025-04-24 00:00:00+00:00,6,4,44,28
