referrer,views_total,views_unique
Google,520,232
github.com,266,26
gitblit.com,261,46
Bing,38,15
DuckDuckGo,29,9
stackoverflow.com,25,6
cn.bing.com,12,10
yandex.ru,8,8
gitee.com,7,2
yu66.vip,6,2
