time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-14 00:00:00+00:00,35.0,22.0,24,12
2023-05-15 00:00:00+00:00,66.0,46.0,118,66
2023-05-16 00:00:00+00:00,61.0,39.0,143,41
2023-05-17 00:00:00+00:00,21.0,21.0,172,49
2023-05-18 00:00:00+00:00,37.0,35.0,121,52
2023-05-19 00:00:00+00:00,62.0,40.0,108,44
2023-05-20 00:00:00+00:00,66.0,43.0,27,15
2023-05-21 00:00:00+00:00,25.0,20.0,33,15
2023-05-22 00:00:00+00:00,3.0,3.0,112,60
2023-05-23 00:00:00+00:00,6.0,5.0,120,56
2023-05-24 00:00:00+00:00,,,87,48
2023-05-25 00:00:00+00:00,3.0,2.0,431,57
2023-05-26 00:00:00+00:00,7.0,5.0,91,47
2023-05-27 00:00:00+00:00,1.0,1.0,80,20
2023-05-28 00:00:00+00:00,1.0,1.0,3,2
