referrer,views_total,views_unique
Google,328,186
gitblit-org.github.io,290,76
DuckDuckGo,153,127
github.com,118,40
Bing,81,64
cn.bing.com,31,25
gitblit.com,27,5
yandex.ru,23,22
Baidu,20,20
ecosia.org,11,8
