time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-04 00:00:00+00:00,,,46,29
2024-10-05 00:00:00+00:00,2.0,2.0,23,9
2024-10-06 00:00:00+00:00,2.0,1.0,44,19
2024-10-07 00:00:00+00:00,1.0,1.0,27,23
2024-10-08 00:00:00+00:00,1.0,1.0,82,39
2024-10-09 00:00:00+00:00,,,125,46
2024-10-10 00:00:00+00:00,3.0,3.0,55,36
2024-10-11 00:00:00+00:00,,,61,29
2024-10-12 00:00:00+00:00,3.0,3.0,63,19
2024-10-13 00:00:00+00:00,,,20,14
2024-10-14 00:00:00+00:00,2.0,2.0,149,49
2024-10-15 00:00:00+00:00,3.0,2.0,67,34
2024-10-16 00:00:00+00:00,2.0,2.0,89,25
2024-10-17 00:00:00+00:00,1.0,1.0,110,48
