referrer,views_total,views_unique
gitblit.com,434,72
Google,370,203
github.com,207,29
cn.bing.com,39,18
Bing,32,16
DuckDuckGo,16,11
developer.aliyun.com,15,1
selfhosted.libhunt.com,7,1
yandex.ru,3,3
baijiahao.baidu.com,2,1
