referrer,views_total,views_unique
Google,366,222
gitblit.com,300,66
github.com,74,30
DuckDuckGo,38,34
cn.bing.com,23,14
Bing,21,18
groups.google.com,15,1
gitee.com,8,8
Baidu,8,3
stackoverflow.com,8,3
