referrer,views_total,views_unique
Google,1987,218
gitblit.com,226,50
github.com,195,21
Bing,114,11
front-end-iota-rose-95.vercel.app,55,10
stackoverflow.com,30,5
portalworkedexamples.herokuapp.com,28,3
DuckDuckGo,16,11
kkgithub.com,16,1
cn.bing.com,8,6
