url_path,views_total,views_unique
/gitblit-org/gitblit,193,134
/gitblit-org/gitblit/tree/master/src,52,19
/gitblit-org/gitblit/releases,43,38
/gitblit-org/gitblit/issues/461,38,29
/gitblit-org/gitblit/issues,38,16
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,35,10
/gitblit-org/gitblit/tree/master/src/main,34,13
/gitblit-org/gitblit/commits/master,28,4
/gitblit-org/gitblit/tree/master/src/main/java,26,10
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/utils/JGitUtils.java,24,2
