referrer,views_total,views_unique
gitblit.com,93,34
Google,91,45
github.com,18,7
Bing,13,9
Baidu,13,7
yuanbao.tencent.com,4,1
DuckDuckGo,3,3
developer.aliyun.com,3,1
doubao.com,2,2
kagi.com,2,1
