time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-11 00:00:00+00:00,23,8,63.0,21.0
2023-02-12 00:00:00+00:00,26,6,37.0,17.0
2023-02-13 00:00:00+00:00,22,8,167.0,59.0
2023-02-14 00:00:00+00:00,12,3,142.0,66.0
2023-02-15 00:00:00+00:00,23,6,146.0,72.0
2023-02-16 00:00:00+00:00,18,4,191.0,70.0
2023-02-17 00:00:00+00:00,18,5,109.0,49.0
2023-02-18 00:00:00+00:00,12,5,77.0,19.0
2023-02-19 00:00:00+00:00,17,4,86.0,22.0
2023-02-20 00:00:00+00:00,13,3,165.0,61.0
2023-02-21 00:00:00+00:00,16,9,131.0,64.0
2023-02-22 00:00:00+00:00,12,5,160.0,62.0
2023-02-23 00:00:00+00:00,16,4,107.0,54.0
2023-02-24 00:00:00+00:00,8,4,81.0,46.0
2023-02-25 00:00:00+00:00,2,1,,
