time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-19 00:00:00+00:00,3.0,3.0,77,18
2023-08-20 00:00:00+00:00,2.0,2.0,34,17
2023-08-21 00:00:00+00:00,1.0,1.0,97,59
2023-08-22 00:00:00+00:00,5.0,4.0,105,47
2023-08-23 00:00:00+00:00,5.0,4.0,142,39
2023-08-24 00:00:00+00:00,5.0,4.0,225,47
2023-08-25 00:00:00+00:00,3.0,2.0,71,43
2023-08-26 00:00:00+00:00,,,16,15
2023-08-27 00:00:00+00:00,3.0,2.0,16,13
2023-08-28 00:00:00+00:00,2.0,2.0,73,47
2023-08-29 00:00:00+00:00,4.0,3.0,136,46
2023-08-30 00:00:00+00:00,5.0,5.0,168,47
2023-08-31 00:00:00+00:00,1.0,1.0,226,44
2023-09-01 00:00:00+00:00,3.0,3.0,76,37
