referrer,views_total,views_unique
gitblit.com,452,98
Google,398,213
github.com,144,43
DuckDuckGo,106,53
Bing,20,12
cn.bing.com,14,11
Baidu,10,9
yandex.ru,8,7
cnblogs.com,6,4
stackoverflow.com,6,2
