time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-11 00:00:00+00:00,,,64,33
2022-12-12 00:00:00+00:00,2.0,2.0,158,53
2022-12-13 00:00:00+00:00,5.0,5.0,135,64
2022-12-14 00:00:00+00:00,69.0,47.0,120,53
2022-12-15 00:00:00+00:00,87.0,54.0,212,70
2022-12-16 00:00:00+00:00,33.0,28.0,196,40
2022-12-17 00:00:00+00:00,7.0,4.0,87,30
2022-12-18 00:00:00+00:00,,,114,19
2022-12-19 00:00:00+00:00,25.0,23.0,117,66
2022-12-20 00:00:00+00:00,62.0,45.0,89,39
2022-12-21 00:00:00+00:00,72.0,48.0,112,53
2022-12-22 00:00:00+00:00,22.0,20.0,82,46
2022-12-23 00:00:00+00:00,5.0,5.0,106,45
2022-12-24 00:00:00+00:00,4.0,1.0,36,15
