time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-27 00:00:00+00:00,3,2,16,13
2023-08-28 00:00:00+00:00,2,2,73,47
2023-08-29 00:00:00+00:00,4,3,136,46
2023-08-30 00:00:00+00:00,5,5,168,47
2023-08-31 00:00:00+00:00,1,1,226,44
2023-09-01 00:00:00+00:00,3,3,76,37
2023-09-02 00:00:00+00:00,5,2,64,18
2023-09-03 00:00:00+00:00,3,3,48,14
2023-09-04 00:00:00+00:00,4,4,97,49
2023-09-05 00:00:00+00:00,3,2,266,61
2023-09-06 00:00:00+00:00,3,3,94,46
2023-09-07 00:00:00+00:00,5,3,73,42
2023-09-08 00:00:00+00:00,8,7,184,41
2023-09-09 00:00:00+00:00,7,4,24,18
