referrer,views_total,views_unique
Google,174,130
gitblit.com,120,37
chatgpt.com,26,4
github.com,21,13
link.csdn.net,14,2
Bing,10,9
yandex.ru,5,5
search.brave.com,4,4
Baidu,4,4
DuckDuckGo,4,3
