referrer,views_total,views_unique
Google,420,188
gitblit.com,260,52
github.com,140,19
Bing,31,13
cn.bing.com,10,8
yandex.ru,5,4
stackoverflow.com,5,3
no.search.yahoo.com,5,2
githubfast.com,4,1
cnblogs.com,3,3
