referrer,views_total,views_unique
Google,349,134
gitblit.com,199,64
github.com,104,14
Bing,41,8
Baidu,20,15
yandex.ru,14,10
stackoverflow.com,13,3
cn.bing.com,10,8
search.brave.com,8,3
DuckDuckGo,3,3
