url_path,views_total,views_unique
/gitblit-org/gitblit,243,157
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,237,29
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,228,26
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,155,24
/gitblit-org/gitblit/tree/master/src/main/java,142,38
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,109,18
/gitblit-org/gitblit/tree/master/src,99,36
/gitblit-org/gitblit/tree/master/src/main,91,31
/gitblit-org/gitblit/issues/461,89,73
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HttpHeaderAuthProvider.java,82,16
