url_path,views_total,views_unique
/gitblit-org/gitblit,214,155
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,184,18
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,151,26
/gitblit-org/gitblit/tree/master/src/main/java,127,31
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,120,17
/gitblit-org/gitblit/tree/master/src,87,29
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,84,20
/gitblit-org/gitblit/tree/master/src/main,80,23
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,76,13
/gitblit-org/gitblit/issues/461,68,57
