referrer,views_total,views_unique
Google,409,170
gitblit.com,295,52
github.com,137,23
cn.bing.com,37,17
DuckDuckGo,30,7
Bing,23,15
ipv6.google.com,12,1
StartPage,9,2
yandex.ru,8,8
Baidu,7,5
