url_path,views_total,views_unique
/gitblit-org/gitblit,225,143
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,125,12
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,112,24
/gitblit-org/gitblit/tree/master/src/main/java,101,30
/gitblit-org/gitblit/tree/master/src,96,31
/gitblit-org/gitblit/issues/461,78,68
/gitblit-org/gitblit/tree/master/src/main,78,26
/gitblit-org/gitblit/releases,77,45
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,68,12
/gitblit-org/gitblit/issues,64,22
