referrer,views_total,views_unique
gitblit.com,48,15
Google,27,21
github.com,23,17
Bing,10,8
Baidu,6,5
doubao.com,5,2
search.brave.com,4,1
DuckDuckGo,3,1
yuanbao.tencent.com,3,1
gitee.com,2,1
