url_path,views_total,views_unique
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,275,27
/gitblit-org/gitblit,255,166
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,241,31
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,172,24
/gitblit-org/gitblit/tree/master/src/main/java,156,39
/gitblit-org/gitblit/tree/master/src,141,40
/gitblit-org/gitblit/tree/master/src/main,125,32
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,117,18
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HttpHeaderAuthProvider.java,89,17
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/client,81,13
