referrer,views_total,views_unique
Baidu,55,7
Google,36,33
gitblit.com,31,19
Bing,20,6
github.com,19,12
chatgpt.com,16,6
yandex.ru,3,2
doubao.com,2,1
gerrit.evoluservices.com,2,1
kagi.com,1,1
