referrer,views_total,views_unique
Google,284,187
gitblit.com,245,49
github.com,196,27
cn.bing.com,31,11
Bing,21,8
gitee.com,7,3
yandex.ru,5,5
DuckDuckGo,4,3
groups.google.com,4,2
nvd.nist.gov,4,1
