url_path,views_total,views_unique
/gitblit-org/gitblit,218,139
/gitblit-org/gitblit/pull/1411/commits/9b4afad6f4be212474809533ec2c280cce86501a,112,27
/gitblit-org/gitblit/issues/461,68,62
/gitblit-org/gitblit/tree/master/src,59,20
/gitblit-org/gitblit/releases,53,36
/gitblit-org/gitblit/issues,50,26
/gitblit-org/gitblit/tree/master/src/main/java,41,10
/gitblit-org/gitblit/tree/master/src/main,40,12
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,38,9
/gitblit-org/gitblit/issues/1384,27,24
