url_path,views_total,views_unique
/gitblit-org/gitblit,195,131
/gitblit-org/gitblit/tree/master/src,60,24
/gitblit-org/gitblit/tree/master/src/main,49,16
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,49,3
/gitblit-org/gitblit/issues,40,18
/gitblit-org/gitblit/tree/master/src/main/java,37,14
/gitblit-org/gitblit/releases,36,29
/gitblit-org/gitblit/issues/461,30,24
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,23,7
/gitblit-org/gitblit/commits/master,22,7
