url_path,views_total,views_unique
/gitblit-org/gitblit,277,179
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,181,19
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,158,27
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,119,18
/gitblit-org/gitblit/tree/master/src,117,41
/gitblit-org/gitblit/tree/master/src/main/java,115,38
/gitblit-org/gitblit/tree/master/src/main,96,36
/gitblit-org/gitblit/issues/461,94,77
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,90,14
/gitblit-org/gitblit/releases,76,50
