referrer,views_total,views_unique
Google,381,206
gitblit.com,336,51
github.com,65,21
Bing,65,11
cn.bing.com,56,15
Yahoo,12,1
DuckDuckGo,11,4
stackoverflow.com,6,3
linuxidc.com,6,2
gitee.com,5,1
