referrer,views_total,views_unique
Google,328,203
gitblit.com,226,73
DuckDuckGo,101,36
github.com,91,38
Bing,31,25
cn.bing.com,24,15
statics.teams.cdn.office.net,15,6
quora.com,13,1
stackoverflow.com,10,5
yandex.ru,8,6
