time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-19 00:00:00+00:00,3.0,3.0,108,19
2023-03-20 00:00:00+00:00,4.0,4.0,157,61
2023-03-21 00:00:00+00:00,6.0,5.0,276,73
2023-03-22 00:00:00+00:00,3.0,2.0,101,46
2023-03-23 00:00:00+00:00,4.0,2.0,156,47
2023-03-24 00:00:00+00:00,66.0,38.0,147,46
2023-03-25 00:00:00+00:00,72.0,38.0,55,19
2023-03-26 00:00:00+00:00,19.0,16.0,71,18
2023-03-27 00:00:00+00:00,2.0,1.0,129,55
2023-03-28 00:00:00+00:00,1.0,1.0,229,74
2023-03-29 00:00:00+00:00,2.0,2.0,136,52
2023-03-30 00:00:00+00:00,4.0,4.0,160,47
2023-03-31 00:00:00+00:00,9.0,3.0,171,36
2023-04-01 00:00:00+00:00,18.0,14.0,45,17
2023-04-02 00:00:00+00:00,,,6,2
