time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-02 00:00:00+00:00,4,3,29.0,10.0
2023-07-03 00:00:00+00:00,61,35,132.0,48.0
2023-07-04 00:00:00+00:00,73,41,194.0,76.0
2023-07-05 00:00:00+00:00,157,82,118.0,58.0
2023-07-06 00:00:00+00:00,95,60,174.0,85.0
2023-07-07 00:00:00+00:00,69,46,302.0,82.0
2023-07-08 00:00:00+00:00,67,38,35.0,16.0
2023-07-09 00:00:00+00:00,61,39,103.0,52.0
2023-07-10 00:00:00+00:00,56,42,94.0,52.0
2023-07-11 00:00:00+00:00,1,1,319.0,99.0
2023-07-12 00:00:00+00:00,5,4,237.0,53.0
2023-07-13 00:00:00+00:00,3,3,230.0,79.0
2023-07-14 00:00:00+00:00,10,4,198.0,64.0
2023-07-15 00:00:00+00:00,77,45,59.0,22.0
2023-07-16 00:00:00+00:00,4,4,,
