url_path,views_total,views_unique
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,281,27
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,240,27
/gitblit-org/gitblit,236,161
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,178,25
/gitblit-org/gitblit/tree/master/src/main/java,152,36
/gitblit-org/gitblit/tree/master/src,126,36
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HtpasswdAuthProvider.java,119,18
/gitblit-org/gitblit/tree/master/src/main,107,29
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/HttpHeaderAuthProvider.java,89,17
/gitblit-org/gitblit/issues/461,81,66
