url_path,views_total,views_unique
/gitblit-org/gitblit,391,232
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,339,53
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/auth,288,38
/gitblit-org/gitblit/issues/1384,257,231
/gitblit-org/gitblit/tree/master/src/main/java,200,62
/gitblit-org/gitblit/tree/master/src/main,119,44
/gitblit-org/gitblit/blob/master/src/main/java/com/gitblit/auth/AuthenticationProvider.java,111,26
/gitblit-org/gitblit/tree/master/src,109,43
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit/models,96,20
/gitblit-org/gitblit/releases,72,52
