referrer,views_total,views_unique
gitblit.com,52,20
Google,46,35
Bing,36,14
github.com,30,15
chatgpt.com,11,6
yuque.com,8,1
Baidu,7,6
cve.org,4,1
search.brave.com,3,2
Yahoo,3,1
