referrer,views_total,views_unique
Google,241,133
gitblit.com,172,53
github.com,77,20
yandex.ru,14,13
chatgpt.com,13,7
Baidu,12,5
Bing,9,6
cn.bing.com,6,4
gitee.com,6,4
search.brave.com,6,1
