url_path,views_total,views_unique
/gitblit-org/gitblit,209,146
/gitblit-org/gitblit/releases,68,48
/gitblit-org/gitblit/tree/master/src,55,20
/gitblit-org/gitblit/issues,52,17
/gitblit-org/gitblit/tree/master/src/main,49,14
/gitblit-org/gitblit/issues/461,42,33
/gitblit-org/gitblit/tree/master/src/main/java,35,9
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,22,3
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,21,5
/gitblit-org/gitblit/issues/495,16,14
