referrer,views_total,views_unique
Google,249,126
gitblit.com,108,29
github.com,45,14
cn.bing.com,39,6
Baidu,14,10
DuckDuckGo,14,4
gitblit.dev,10,1
yandex.ru,5,5
link.zhihu.com,5,4
chatgpt.com,5,1
