referrer,views_total,views_unique
Google,194,121
gitblit.com,99,32
github.com,75,16
Bing,58,11
chatgpt.com,8,2
cn.bing.com,8,2
yandex.ru,7,7
statics.teams.cdn.office.net,5,2
stackoverflow.com,5,1
nvd.nist.gov,5,1
