time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-29 00:00:00+00:00,37.0,8.0,32,21
2025-06-30 00:00:00+00:00,6.0,4.0,47,28
2025-07-01 00:00:00+00:00,10.0,7.0,56,39
2025-07-02 00:00:00+00:00,17.0,5.0,63,38
2025-07-03 00:00:00+00:00,48.0,14.0,99,37
2025-07-04 00:00:00+00:00,16.0,7.0,133,32
2025-07-05 00:00:00+00:00,8.0,4.0,30,15
2025-07-06 00:00:00+00:00,9.0,3.0,21,8
2025-07-07 00:00:00+00:00,18.0,6.0,71,34
2025-07-08 00:00:00+00:00,24.0,6.0,60,27
2025-07-09 00:00:00+00:00,15.0,7.0,62,21
2025-07-10 00:00:00+00:00,15.0,5.0,28,24
2025-07-11 00:00:00+00:00,9.0,3.0,42,21
2025-07-12 00:00:00+00:00,17.0,8.0,21,6
2025-07-13 00:00:00+00:00,,,1,1
