referrer,views_total,views_unique
Google,422,152
gitblit.com,308,55
github.com,122,21
Baidu,25,14
Bing,21,13
cn.bing.com,18,11
search.brave.com,15,1
yandex.ru,7,7
cnblogs.com,6,4
stackoverflow.com,6,2
