url_path,views_total,views_unique
/gitblit-org/gitblit,190,132
/gitblit-org/gitblit/tree/master/src,56,22
/gitblit-org/gitblit/issues,56,19
/gitblit-org/gitblit/tree/master/src/main,47,15
/gitblit-org/gitblit/blob/8d24e989eb0e3f79cabd63b92f8feb91da8bf818/src/main/java/com/gitblit/manager/RepositoryManager.java,43,3
/gitblit-org/gitblit/releases,40,34
/gitblit-org/gitblit/tree/master/src/main/java,33,12
/gitblit-org/gitblit/issues/461,30,24
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,23,7
/gitblit-org/gitblit/commits/master,20,6
