time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-06 00:00:00+00:00,28.0,20.0,168,70
2023-02-07 00:00:00+00:00,14.0,6.0,185,60
2023-02-08 00:00:00+00:00,24.0,7.0,170,55
2023-02-09 00:00:00+00:00,20.0,6.0,184,59
2023-02-10 00:00:00+00:00,14.0,5.0,156,51
2023-02-11 00:00:00+00:00,27.0,8.0,132,25
2023-02-12 00:00:00+00:00,26.0,6.0,37,17
2023-02-13 00:00:00+00:00,22.0,8.0,167,59
2023-02-14 00:00:00+00:00,12.0,3.0,142,66
2023-02-15 00:00:00+00:00,23.0,6.0,146,72
2023-02-16 00:00:00+00:00,18.0,4.0,191,70
2023-02-17 00:00:00+00:00,18.0,5.0,109,49
2023-02-18 00:00:00+00:00,12.0,5.0,77,19
2023-02-19 00:00:00+00:00,17.0,4.0,86,22
2023-02-20 00:00:00+00:00,,,2,2
