url_path,views_total,views_unique
/gitblit-org/gitblit,200,132
/gitblit-org/gitblit/tree/master/src,65,22
/gitblit-org/gitblit/tree/master/src/main,48,16
/gitblit-org/gitblit/releases,33,27
/gitblit-org/gitblit/issues,30,21
/gitblit-org/gitblit/issues/461,28,27
/gitblit-org/gitblit/tree/master/src/main/java,23,9
/gitblit-org/gitblit/releases/tag/v1.9.3,18,10
/gitblit-org/gitblit/tree/master/src/main/java/com/gitblit,16,6
/gitblit-org/gitblit/blob/master/src/main/distrib/data/groovy/jenkins.groovy,14,3
