referrer,views_total,views_unique
gitblit.com,401,62
Google,356,182
github.com,64,19
cn.bing.com,27,9
Bing,24,10
cnblogs.com,19,2
yandex.ru,9,9
jvndb.jvn.jp,8,4
DuckDuckGo,6,6
groups.google.com,5,3
