referrer,views_total,views_unique
Google,531,211
gitblit.com,303,45
github.com,69,15
Bing,65,17
cn.bing.com,11,6
yandex.ru,6,6
search.brave.com,4,2
DuckDuckGo,3,2
cnblogs.com,3,1
hub.fgit.cf,1,1
