time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-12 00:00:00+00:00,,,101.0,32.0
2023-03-13 00:00:00+00:00,3.0,2.0,139.0,66.0
2023-03-14 00:00:00+00:00,3.0,2.0,260.0,59.0
2023-03-15 00:00:00+00:00,5.0,5.0,203.0,59.0
2023-03-16 00:00:00+00:00,5.0,5.0,136.0,63.0
2023-03-17 00:00:00+00:00,4.0,3.0,138.0,57.0
2023-03-18 00:00:00+00:00,8.0,4.0,43.0,23.0
2023-03-19 00:00:00+00:00,3.0,3.0,109.0,20.0
2023-03-20 00:00:00+00:00,4.0,4.0,157.0,61.0
2023-03-21 00:00:00+00:00,6.0,5.0,276.0,73.0
2023-03-22 00:00:00+00:00,3.0,2.0,101.0,46.0
2023-03-23 00:00:00+00:00,4.0,2.0,156.0,47.0
2023-03-24 00:00:00+00:00,66.0,38.0,147.0,46.0
2023-03-25 00:00:00+00:00,72.0,38.0,55.0,19.0
2023-03-26 00:00:00+00:00,2.0,2.0,,
